ID_REF,t_statistic,p_value,q_value,significant
212932_at,0.8188468010664303,0.41472843471516707,0.5334229052539649,False
212933_x_at,-2.056178843288427,0.04224540334504629,0.08076828165917345,False
212934_at,1.5774956447310817,0.11768964505118597,0.1931132813457715,False
212935_at,-4.440937507673055,2.222271947869466e-05,8.698781001182888e-05,True
212936_at,-4.779829252733897,5.734061756736231e-06,2.4680722064004916e-05,True
212937_s_at,0.9907787268571073,0.32407136403952924,0.4399197200665751,False
212938_at,1.7273541591226547,0.08704445848234564,0.1500202388709187,False
212939_at,2.771763631347397,0.006596809122229032,0.015662964987281532,True
212940_at,1.5932181078319008,0.11411726272067528,0.1882634904275418,False
212942_s_at,5.918779139315097,4.123643818554699e-08,2.6358908551019606e-07,True
212943_at,-3.203306297012067,0.001799010881140196,0.0048738430959813965,True
212944_at,8.057171231866606,1.311534515814136e-12,1.820867515008498e-11,True
212945_s_at,2.4624188285980875,0.01542715887661887,0.03341076695963634,True
212946_at,-3.9881081487410115,0.00012338844965140182,0.0004217617462160127,True
212947_at,-5.601208126957392,1.721194629214601e-07,9.892540604278812e-07,True
212948_at,-6.1409988124369725,1.4856906785712282e-08,1.0255776143309379e-07,True
212949_at,7.373508423612284,4.0050605678781826e-11,4.3343741930077486e-10,True
212950_at,-8.241335859277973,5.161587771268204e-13,7.657500686229652e-12,True
212951_at,-7.661754726211214,9.562308365939e-12,1.1511448801632563e-10,True
212952_at,2.2570667066688515,0.026074284386548456,0.05284340872991899,False
212953_x_at,4.5400717103996415,1.5043081521119412e-05,6.0670585617213366e-05,True
212954_at,-2.874088869172594,0.0049053059496121446,0.012041966781448431,True
212955_s_at,4.7804065948827965,5.720562230557638e-06,2.463689373473441e-05,True
212956_at,-4.703030312662767,7.834241316846868e-06,3.3025047155372444e-05,True
212957_s_at,-0.3734178161889303,0.7095903610857012,0.7954189476338326,False
212958_x_at,1.0063604454106294,0.3165557538767713,0.431531375482448,False
212959_s_at,-2.824739044493141,0.005664034098238327,0.013677926850129517,True
212960_at,-0.5907770828885817,0.5559393131235698,0.6664995905768396,False
212961_x_at,7.549305624809884,1.6748998159146296e-11,1.943843364480505e-10,True
212962_at,-4.310575464684537,3.6828525373026584e-05,0.0001383428912486769,True
212963_at,0.0879328246120193,0.9300975546239025,0.9542064369099641,False
212964_at,-3.7085059943835903,0.0003351047965019969,0.0010576959433029232,True
212965_at,-1.3139763501458999,0.1917176529013393,0.28841780040511367,False
212966_at,-4.265738733084195,4.372337969497169e-05,0.00016200333717044467,True
212967_x_at,-0.2020524900286116,0.840266646208973,0.8933897164555084,False
212968_at,4.190456849430957,5.817856195537828e-05,0.00021148334356471357,True
212969_x_at,-2.6553398110692505,0.00915701299140323,0.021050832609866725,True
212970_at,-9.488320181009446,8.62737710606079e-16,1.9536976021783797e-14,True
212971_at,2.503549479482154,0.013835321399512253,0.030332145810057543,True
212972_x_at,-4.722783010624982,7.231994491949083e-06,3.0625338894736105e-05,True
212973_at,3.1498385572184557,0.00212810441952495,0.0056689241817423144,True
212974_at,-6.92623379147277,3.5797147831673825e-10,3.274498543239687e-09,True
212975_at,-14.763912562933859,2.264449962166222e-27,2.8833564861114242e-25,True
212976_at,0.017075390860706197,0.9864088754872579,0.9910151458892471,False
212977_at,-2.1736094881207575,0.031981353508068876,0.06325024409517163,False
212978_at,5.713502059214939,1.0428957603037997e-07,6.206956791359393e-07,True
212979_s_at,0.22503863454204998,0.8223866032590913,0.8800022215556113,False
212980_at,-5.445914218681979,3.4139103552742784e-07,1.8567772625476386e-06,True
212981_s_at,0.3673278274614174,0.7141138183403739,0.7989455346728198,False
212982_at,-2.734889396375236,0.00732659638570528,0.017232272246429255,True
212983_at,-0.4947107361543988,0.6218378773129947,0.7236858735136292,False
212984_at,1.209770372694106,0.22908367105270575,0.3338131991935288,False
212985_at,-9.475384697088936,9.223206489057541e-16,2.0801691315351134e-14,True
212986_s_at,4.488360866746346,1.8450608014887584e-05,7.332528953018372e-05,True
212987_at,-3.688851857869311,0.00035884098867805764,0.0011263633963534525,True
212988_x_at,2.7440248257119246,0.00713924941288137,0.01682893204985037,True
212989_at,-3.8774365700555147,0.00018427603609773034,0.0006103185065941922,True
212990_at,-4.808320723171309,5.103426155511231e-06,2.2267406505435042e-05,True
212991_at,-6.617137176992901,1.5831650782654625e-09,1.3032016046911451e-08,True
212992_at,6.787265740171046,7.005300111283296e-10,6.107072607105096e-09,True
212993_at,-8.50642875205158,1.3393260072381204e-13,2.170487375948148e-12,True
212994_at,1.6884787160489447,0.09428727668781532,0.16066401976252878,False
212995_x_at,6.810719526658225,6.256912203954666e-10,5.4934111363562575e-09,True
212996_s_at,4.512242574727497,1.6793201352431578e-05,6.726638607518117e-05,True
212997_s_at,2.782115479671805,0.006404201233941283,0.015282160644240051,True
212998_x_at,-4.437716516852492,2.2504299363100566e-05,8.796058633712855e-05,True
212999_x_at,-2.2339494803496946,0.027606246733175247,0.05552396389162777,False
213000_at,0.412119181554423,0.6810922255863857,0.7736587731677244,False
213001_at,0.7518198107963934,0.4538413740211151,0.5715144016565418,False
213002_at,0.3359427752903201,0.7375843947214811,0.8172439494594382,False
213003_s_at,-3.641402667277499,0.00042288704734249857,0.0013065990121925812,True
213004_at,1.2402791687117112,0.217636575675679,0.31970438498128784,False
213005_s_at,-8.101785229297429,1.0467350260251042e-12,1.4780986428971733e-11,True
213006_at,-8.649075450499025,6.462107923273591e-14,1.0958535072625983e-12,True
213007_at,9.696736289541047,2.939765035631387e-16,7.151395664735175e-15,True
213008_at,6.588207195424882,1.8172388385859714e-09,1.4838231234961964e-08,True
213009_s_at,5.846467685331394,5.727633473989619e-08,3.582061653126878e-07,True
213010_at,-8.036837856697769,1.4533870202831631e-12,1.9942009219808944e-11,True
213011_s_at,10.867021134321995,6.948930415197812e-19,2.538410105604145e-17,True
213012_at,-4.135746783210394,7.145748206123582e-05,0.0002556658755251313,True
213013_at,0.563810350823397,0.5740854376302654,0.6824404271387146,False
213014_at,0.5683468425808375,0.571012976159292,0.6798398240947587,False
213015_at,-1.472319308014248,0.14392582159435932,0.22724756135655821,False
213016_at,-3.5909736573955113,0.000502750165578936,0.0015283467857565391,True
213017_at,2.8004034073178707,0.006076432102197087,0.01457022883172901,True
